file_path,label,split
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01218.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01219.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01220.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01221.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01222.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01223.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01224.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01225.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01226.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01227.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01228.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01229.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01230.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01231.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01232.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01233.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01234.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01235.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01236.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01237.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01238.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01239.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01240.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01241.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01242.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01243.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01244.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01245.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01246.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01247.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01248.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01249.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01250.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01251.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01252.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01253.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01254.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01255.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01256.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01257.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01258.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01259.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01260.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01261.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01262.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01263.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01264.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01265.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01266.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01267.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01268.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01269.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01270.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01271.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01272.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01273.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01274.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01275.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01276.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01277.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01278.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01279.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01280.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01281.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01282.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01283.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01284.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01285.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01286.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01287.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01288.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01289.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01290.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01291.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01292.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01293.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01294.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01295.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01296.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01297.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01298.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01299.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01300.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01301.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01302.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01303.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01304.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01305.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01306.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01307.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01308.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01309.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01310.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01311.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01312.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01313.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01314.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01315.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01316.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01317.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01318.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01319.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01320.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01321.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01322.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01323.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01324.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01325.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01326.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01327.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01328.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01329.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01330.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01331.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01332.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01333.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01334.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01335.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01336.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01337.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01338.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01339.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01340.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01341.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01342.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01343.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01344.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01345.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01346.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01347.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01348.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01349.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01350.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01351.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01352.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01353.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01354.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01355.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01356.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01357.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01358.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01359.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01360.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01361.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01362.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01363.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01364.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01365.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01366.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01367.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01368.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01369.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01370.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01371.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01372.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01373.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01374.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01375.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01376.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01377.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01378.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01379.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01380.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01381.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01382.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01383.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01384.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01385.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01386.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01387.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01388.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01389.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01390.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01391.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01392.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01393.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01394.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01395.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01396.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01397.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01398.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01399.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01400.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01401.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01402.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01403.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01404.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01405.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01406.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01407.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01408.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01409.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01410.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01411.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01412.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01413.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01414.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01415.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01416.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01417.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01418.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01419.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01420.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01421.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01422.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01423.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01424.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01425.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01426.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01427.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01428.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01429.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01430.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01431.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01432.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01433.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01434.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01435.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01436.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01437.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01438.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01439.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01440.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01441.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01442.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01443.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01444.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01445.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01446.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01447.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01448.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01449.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01450.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01451.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01452.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01453.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01454.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01455.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01456.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01457.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01458.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01459.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01460.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01461.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01462.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01463.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01464.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01465.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01466.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01467.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01468.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01469.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01470.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01471.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01472.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01473.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01474.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01475.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01476.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01477.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01478.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01479.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01480.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01481.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01482.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01483.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01484.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01485.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01486.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01487.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01488.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01489.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\oily\oily_train_01490.jpg,oily,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01491.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01492.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01493.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01494.jpg,normal,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\dry\dry_train_01495.jpg,dry,train
C:\DATN\skin-ai-project\ai\data\processed\skin_type\train\normal\normal_train_01496.jpg,normal,train
