file_path,label,split
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00640.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00641.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00642.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rosacea\rosacea_train_00643.jpg,rosacea,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rosacea\rosacea_train_00644.jpg,rosacea,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00645.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00646.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00647.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00648.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00649.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00650.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00651.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00652.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00653.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00654.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00655.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00656.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00657.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00658.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00659.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00660.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00661.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00662.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00663.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00664.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00665.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00666.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rosacea\rosacea_train_00667.jpg,rosacea,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00668.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00669.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00670.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00671.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00672.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00673.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00674.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00675.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00676.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00677.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rosacea\rosacea_train_00678.jpg,rosacea,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00679.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00680.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00681.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00682.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00683.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00684.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00685.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00686.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00687.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00688.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00689.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00690.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00691.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00692.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00693.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00694.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00695.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00696.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00697.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00698.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00699.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00700.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00701.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00702.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00703.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00704.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00705.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00706.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rosacea\rosacea_train_00707.jpg,rosacea,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00708.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00709.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00710.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00711.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00712.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00713.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00714.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00715.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00716.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00717.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00718.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\dermatitis\dermatitis_train_00719.jpg,dermatitis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00720.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00721.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00722.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00723.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00724.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00725.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00726.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00727.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00728.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00729.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00730.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00731.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00732.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00733.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00734.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00735.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00736.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00737.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00738.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00739.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00740.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00741.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\dermatitis\dermatitis_train_00742.jpg,dermatitis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00743.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00744.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00745.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00746.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00747.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00748.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00749.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00750.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00751.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00752.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00753.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00754.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\dermatitis\dermatitis_train_00755.jpg,dermatitis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00756.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00757.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00758.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00759.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\dermatitis\dermatitis_train_00760.jpg,dermatitis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00761.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00762.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00763.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00764.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00765.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00766.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rosacea\rosacea_train_00767.jpg,rosacea,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rosacea\rosacea_train_00768.jpg,rosacea,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00769.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00770.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00771.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00772.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00773.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00774.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00775.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00776.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00777.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00778.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00779.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00780.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00781.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00782.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00783.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00784.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00785.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00786.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00787.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00788.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00789.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00790.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00791.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00792.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00793.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00794.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00795.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00796.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00797.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00798.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00799.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00800.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00801.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00802.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00803.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00804.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00805.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00806.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rosacea\rosacea_train_00807.jpg,rosacea,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00808.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00809.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00810.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00811.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00812.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00813.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00814.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00815.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00816.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00817.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00818.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00819.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00820.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00821.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rosacea\rosacea_train_00822.jpg,rosacea,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00823.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00824.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00825.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00826.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00827.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\dermatitis\dermatitis_train_00828.jpg,dermatitis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00829.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00830.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00831.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00832.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00833.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00834.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00835.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00836.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00837.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00838.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00839.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00840.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00841.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00842.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00843.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00844.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00845.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00846.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00847.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00848.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00849.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00850.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00851.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00852.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00853.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00854.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00855.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00856.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00857.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rosacea\rosacea_train_00858.jpg,rosacea,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00859.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00860.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00861.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00862.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00863.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00864.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00865.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00866.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00867.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00868.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00869.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00870.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00871.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rosacea\rosacea_train_00872.jpg,rosacea,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00873.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00874.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\rashes\rashes_train_00875.jpg,rashes,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00876.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00877.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00878.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00879.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00880.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00881.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00882.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00883.jpg,psoriasis,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\acne\acne_train_00884.jpg,acne,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00885.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\eczema\eczema_train_00886.jpg,eczema,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00887.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00888.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\healthy\healthy_train_00889.jpg,healthy,train
C:\DATN\skin-ai-project\ai\data\processed\skin_issues\train\psoriasis\psoriasis_train_00890.jpg,psoriasis,train
